,userId,movieId,rating,timestamp
8886,62,350,5.0,1999-01-16 01:18:00
540,9,4799,5.0,2006-03-08 15:34:43
5606,31,205156,5.0,2023-01-16 01:25:35
4251,28,5666,5.0,2002-10-15 10:04:04
5607,31,212373,5.0,2023-01-16 01:17:09
549,9,6711,5.0,2006-02-08 17:36:25
2911,28,1035,5.0,2000-06-22 10:47:15
141,2,31,5.0,1996-07-03 16:58:22
5610,31,272417,5.0,2023-01-15 04:32:56
5614,32,17,5.0,1996-07-17 13:52:38
3632,28,3360,5.0,2000-06-20 12:59:53
4237,28,5617,5.0,2002-10-15 10:04:04
545,9,5026,5.0,2006-03-08 15:30:52
8965,62,1552,5.0,1999-01-16 01:40:46
8846,62,2,5.0,1999-01-16 01:03:23
4238,28,5618,5.0,2002-10-28 15:14:36
5611,31,278446,5.0,2023-01-15 04:32:44
4178,28,5416,5.0,2002-12-16 12:24:25
4248,28,5650,5.0,2002-10-07 11:42:37
110,1,2247,5.0,1999-12-01 11:10:01
547,9,5294,5.0,2006-03-08 15:34:25
3638,28,3385,5.0,2000-06-21 11:09:11
5009,28,69481,4.5,2010-05-15 23:31:03
4991,28,67255,4.5,2017-11-24 13:24:40
4379,28,6377,4.5,2003-06-16 12:39:41
5021,28,71464,4.5,2010-05-15 23:34:19
5014,28,69951,4.5,2010-05-15 23:31:21
5015,28,70286,4.5,2009-10-08 12:42:14
3869,28,4167,4.5,2004-01-09 18:20:38
6563,36,1089,4.5,2015-01-09 19:48:31
5019,28,70862,4.5,2009-12-27 16:13:43
6567,36,1208,4.5,2015-01-09 20:03:38
1709,16,159093,4.5,2018-01-27 00:45:10
4394,28,6539,4.5,2003-07-19 13:07:39
5040,28,77455,4.5,2017-11-24 13:25:40
2007,20,50,4.5,2019-03-21 12:02:57
6584,36,2959,4.5,2015-01-09 19:35:31
5036,28,76093,4.5,2012-08-11 22:18:48
5027,28,72011,4.5,2010-05-15 23:35:42
1946,18,58559,4.5,2009-09-03 14:19:34
4985,28,65261,4.5,2021-10-26 14:55:13
4415,28,6620,4.5,2004-01-15 15:40:00
4773,28,45950,4.5,2006-06-16 15:58:15
4744,28,44195,4.5,2006-04-20 13:21:14
4685,28,36527,4.5,2006-03-01 12:06:30
4268,28,5817,4.5,2004-02-07 17:38:55
4662,28,33794,4.5,2005-06-16 16:12:42
1908,18,5349,4.5,2009-09-02 17:27:40
1906,18,4886,4.5,2009-09-03 14:23:39
1852,18,1258,4.5,2009-09-02 17:22:46
4480,28,7143,4.5,2003-12-15 14:27:57
4640,28,31658,4.5,2021-10-26 14:27:30
1897,18,3967,4.5,2009-09-02 17:19:12
4481,28,7147,4.5,2004-01-15 15:06:07
4627,28,30749,4.5,2006-09-18 14:53:08
4626,28,30707,4.5,2005-02-14 13:10:27
1859,18,1641,4.5,2009-09-03 14:26:06
4613,28,27773,4.5,2017-01-29 00:20:36
4595,28,8950,4.5,2004-12-05 23:46:07
1892,18,3159,4.5,2009-09-02 15:53:27
4562,28,8636,4.5,2004-07-05 13:12:11
6935,38,122922,4.5,2021-01-29 13:42:13
4521,28,7361,4.5,2004-04-13 23:54:55
4545,28,8119,4.5,2004-08-24 21:15:51
4524,28,7367,4.5,2004-04-13 23:54:59
6672,36,112556,4.5,2015-01-09 19:34:37
1928,18,37741,4.5,2009-09-03 16:49:08
1929,18,38886,4.5,2009-09-02 17:28:33
4452,28,6867,4.5,2003-11-17 13:12:13
4428,28,6711,4.5,2003-10-26 19:09:43
4315,28,6093,4.5,2003-05-22 14:25:29
4971,28,62155,4.5,2010-05-15 23:32:55
6627,36,32587,4.5,2015-01-09 19:46:51
4436,28,6773,4.5,2003-12-27 22:34:34
4952,28,60069,4.5,2009-08-09 13:24:19
4302,28,5995,4.5,2003-11-14 18:03:09
4946,28,59141,4.5,2010-05-15 23:34:46
4930,28,57669,4.5,2010-05-15 23:31:43
4929,28,57504,4.5,2022-12-21 23:21:54
6636,36,48045,4.5,2015-01-09 19:40:27
4779,28,46578,4.5,2007-03-14 14:31:42
4915,28,55820,4.5,2007-11-28 16:27:34
3538,28,3030,4.5,2020-01-03 23:34:54
6643,36,55820,4.5,2015-01-09 19:52:18
1944,18,55820,4.5,2009-09-03 14:29:26
4812,28,48780,4.5,2006-11-17 13:03:15
4462,28,6932,4.5,2003-12-16 21:03:23
6661,36,79132,4.5,2015-01-09 19:38:22
4807,28,48516,4.5,2006-10-12 12:18:50
4465,28,6942,4.5,2004-05-25 11:00:49
1933,18,48738,4.5,2009-09-03 14:30:19
5756,33,2542,4.5,2009-09-02 23:17:35
6396,35,69134,4.5,2015-07-19 16:38:43
5044,28,78574,4.5,2012-08-11 22:10:04
2509,27,33493,4.5,2016-12-06 13:39:16
2460,26,5989,4.5,2020-03-12 21:21:54
2457,26,4226,4.5,2020-03-12 21:21:00
6077,35,589,4.5,2015-07-19 15:31:07
5662,33,50,4.5,2008-11-10 22:08:12
2451,26,2329,4.5,2020-03-12 21:21:16
5660,33,32,4.5,2008-11-10 22:08:06
5659,33,16,4.5,2008-11-10 22:05:56
5658,33,10,4.5,2008-11-10 22:43:57
2444,26,1089,4.5,2020-03-12 21:21:21
6082,35,714,4.5,2015-07-19 16:38:49
6088,35,858,4.5,2015-07-19 15:31:46
6097,35,1183,4.5,2015-07-19 15:28:46
6099,35,1193,4.5,2015-07-19 15:33:37
6101,35,1199,4.5,2015-07-25 12:26:24
6106,35,1204,4.5,2015-07-19 15:44:18
5663,33,110,4.5,2008-11-10 22:07:37
5666,33,153,4.5,2008-11-10 22:08:37
5668,33,260,4.5,2008-11-10 22:07:34
2487,27,5418,4.5,2016-12-06 13:35:39
2505,27,8665,4.5,2016-12-06 13:38:40
2500,27,7438,4.5,2016-12-06 13:35:46
2499,27,7153,4.5,2016-12-06 13:33:10
6023,34,8360,4.5,2007-11-10 23:27:45
2496,27,6874,4.5,2016-12-06 13:34:08
2492,27,5952,4.5,2016-12-06 13:33:27
6044,34,56367,4.5,2008-08-23 03:58:41
6072,35,370,4.5,2015-07-25 12:08:00
5677,33,356,4.5,2009-09-03 00:00:33
5676,33,353,4.5,2008-11-10 22:12:18
6049,35,47,4.5,2015-07-19 15:31:49
6050,35,50,4.5,2015-07-19 15:31:18
6061,35,288,4.5,2018-12-02 19:57:29
6070,35,356,4.5,2015-07-19 15:22:15
6110,35,1213,4.5,2015-07-19 15:34:16
6111,35,1214,4.5,2015-07-19 15:33:47
6112,35,1221,4.5,2015-07-19 16:51:32
6189,35,2791,4.5,2015-07-19 15:38:40
6182,35,2700,4.5,2015-07-25 12:12:56
6183,35,2710,4.5,2015-07-19 15:38:18
5588,31,80463,4.5,2023-01-16 01:18:33
2365,25,541,4.5,2022-01-04 12:14:13
6187,35,2762,4.5,2015-07-19 15:46:13
5577,31,51255,4.5,2023-01-15 04:41:25
5565,31,4979,4.5,2023-01-15 04:45:37
6180,35,2657,4.5,2015-07-19 15:43:14
5561,31,4011,4.5,2023-01-15 04:38:44
5560,31,3676,4.5,2023-01-15 04:38:00
5557,31,2997,4.5,2023-01-16 01:16:46
5550,31,608,4.5,2023-01-15 04:46:06
6197,35,2997,4.5,2015-07-25 12:06:56
5548,31,296,4.5,2023-01-15 04:38:37
6181,35,2692,4.5,2015-07-19 15:40:14
6177,35,2585,4.5,2015-07-25 11:40:52
6115,35,1228,4.5,2015-07-19 16:53:04
6136,35,1377,4.5,2015-07-25 12:40:31
6116,35,1232,4.5,2015-07-19 16:36:11
6122,35,1251,4.5,2015-07-19 16:38:33
5605,31,201646,4.5,2023-01-16 23:46:30
6129,35,1280,4.5,2015-07-19 15:48:18
6132,35,1298,4.5,2015-07-19 16:37:04
6134,35,1306,4.5,2015-07-25 14:55:22
6141,35,1464,4.5,2015-07-19 16:30:19
6176,35,2571,4.5,2015-07-19 15:22:43
6144,35,1617,4.5,2015-07-19 16:52:22
6146,35,1635,4.5,2015-07-25 15:01:45
5597,31,134853,4.5,2023-01-15 04:45:23
6149,35,1729,4.5,2015-07-19 16:58:26
6170,35,2291,4.5,2015-07-25 12:40:18
6172,35,2318,4.5,2015-07-21 11:47:27
5684,33,541,4.5,2009-09-03 01:02:14
2510,27,33794,4.5,2016-12-06 13:35:33
6199,35,3020,4.5,2015-07-25 11:35:10
5999,34,4306,4.5,2007-11-10 22:42:15
5726,33,1274,4.5,2008-11-10 22:19:01
5810,33,5669,4.5,2008-11-10 22:54:25
5811,33,5690,4.5,2009-02-23 21:19:37
5812,33,5899,4.5,2008-11-10 22:14:45
5724,33,1263,4.5,2008-11-10 22:14:25
5722,33,1258,4.5,2008-11-10 22:11:08
5817,33,5995,4.5,2008-11-10 22:13:48
5820,33,6377,4.5,2008-11-10 22:25:06
5821,33,6502,4.5,2008-11-10 23:01:04
5822,33,6539,4.5,2008-11-10 22:36:30
5717,33,1214,4.5,2009-10-27 01:07:49
5834,33,7438,4.5,2008-11-10 22:21:41
5846,33,8874,4.5,2008-11-10 22:59:01
5714,33,1210,4.5,2008-11-10 22:07:55
5853,33,27873,4.5,2008-11-10 22:39:47
5793,33,4306,4.5,2008-11-10 22:42:19
5730,33,1348,4.5,2008-11-10 22:13:28
5790,33,4251,4.5,2008-11-10 22:15:25
5776,33,3253,4.5,2008-11-10 23:20:36
5743,33,2011,4.5,2009-10-27 01:00:09
5762,33,2710,4.5,2009-09-02 23:25:16
5763,33,2726,4.5,2009-08-06 21:58:17
5764,33,2762,4.5,2009-12-14 00:19:47
5770,33,3006,4.5,2009-11-16 23:10:40
5775,33,3160,4.5,2010-03-16 04:55:53
5777,33,3285,4.5,2008-11-10 22:14:34
5732,33,1408,4.5,2008-11-10 22:22:43
5778,33,3415,4.5,2008-11-26 22:49:21
5779,33,3535,4.5,2008-11-10 22:15:12
5780,33,3578,4.5,2009-10-27 01:00:00
5784,33,3751,4.5,2008-11-10 22:54:51
5733,33,1527,4.5,2008-11-10 22:32:13
5788,33,4011,4.5,2009-02-23 21:16:01
5859,33,37733,4.5,2008-12-09 16:33:10
5865,33,46723,4.5,2008-11-10 22:40:37
5868,33,48394,4.5,2008-11-10 22:20:57
2529,27,88125,4.5,2016-12-06 13:47:39
5914,33,68358,4.5,2009-05-31 23:44:20
5916,33,69458,4.5,2010-03-16 04:35:08
5958,34,1196,4.5,2008-02-09 23:04:43
5963,34,1265,4.5,2007-11-10 22:38:56
5966,34,1291,4.5,2009-08-09 05:51:01
5968,34,1302,4.5,2009-08-09 05:55:42
2528,27,81834,4.5,2016-12-06 13:47:09
5912,33,68194,4.5,2009-11-16 23:00:58
5977,34,1959,4.5,2008-08-23 04:02:14
2519,27,54286,4.5,2016-12-06 13:38:55
5687,33,589,4.5,2008-11-10 22:25:16
5685,33,586,4.5,2008-11-10 22:58:13
2515,27,49272,4.5,2016-12-06 13:38:48
5994,34,3510,4.5,2007-11-10 22:30:25
5913,33,68237,4.5,2009-08-06 22:01:40
5909,33,67665,4.5,2009-11-05 09:50:40
5870,33,48738,4.5,2009-08-06 22:22:55
5893,33,59315,4.5,2009-07-01 22:30:26
5873,33,49272,4.5,2008-11-10 22:24:39
5877,33,51662,4.5,2008-11-10 22:38:48
5883,33,55069,4.5,2008-12-09 16:32:17
5884,33,55247,4.5,2008-11-10 22:21:12
5707,33,1136,4.5,2009-08-18 21:15:10
5706,33,1127,4.5,2009-10-27 01:22:52
5705,33,1097,4.5,2008-11-10 22:32:05
5699,33,923,4.5,2009-07-31 10:03:01
5899,33,61236,4.5,2009-07-31 09:53:30
5900,33,61240,4.5,2009-05-31 23:45:19
5901,33,63082,4.5,2009-10-27 01:09:18
5902,33,63876,4.5,2009-02-23 21:07:44
5903,33,64197,4.5,2009-07-31 09:55:21
5904,33,64614,4.5,2009-07-01 22:21:54
6198,35,3000,4.5,2015-07-19 16:52:40
6205,35,3160,4.5,2015-07-19 16:52:13
2028,20,858,4.5,2019-03-21 12:02:59
5323,28,205156,4.5,2023-08-24 19:30:47
6458,35,98056,4.5,2015-07-25 11:28:32
6460,35,100106,4.5,2015-07-25 11:27:39
6465,35,103685,4.5,2018-12-02 20:11:20
5260,28,173197,4.5,2017-11-24 14:40:55
6470,35,104879,4.5,2018-12-02 20:03:39
6471,35,105355,4.5,2018-12-02 19:58:16
6480,35,109321,4.5,2015-07-25 17:24:59
6486,35,111235,4.5,2018-12-02 19:39:45
5242,28,166024,4.5,2018-04-01 20:12:18
5241,28,165549,4.5,2017-03-15 00:27:51
6492,35,112556,4.5,2015-07-19 16:50:45
6499,35,115135,4.5,2015-07-25 11:34:21
6500,35,115149,4.5,2015-07-25 14:17:45
6502,35,115713,4.5,2015-07-19 16:50:40
5235,28,162578,4.5,2017-03-15 00:27:56
6454,35,96832,4.5,2015-07-25 11:44:08
6450,35,95654,4.5,2015-07-25 15:07:00
6448,35,94959,4.5,2015-07-19 16:53:51
5282,28,183837,4.5,2020-02-08 22:21:56
6414,35,77455,4.5,2015-07-19 16:55:17
6421,35,80906,4.5,2015-07-19 15:49:09
5318,28,203160,4.5,2021-03-24 00:39:07
5314,28,201811,4.5,2020-01-03 23:30:02
6428,35,84152,4.5,2015-07-25 14:35:17
6433,35,87869,4.5,2015-07-25 11:51:31
5276,28,179819,4.5,2017-12-22 14:07:12
5270,28,177593,4.5,2018-03-23 19:29:04
5272,28,177765,4.5,2020-01-03 23:36:00
6435,35,88163,4.5,2016-03-01 15:29:08
6437,35,89118,4.5,2015-07-25 14:53:58
5271,28,177615,4.5,2018-03-23 19:29:09
6441,35,90821,4.5,2018-12-02 20:00:00
2128,20,72998,4.5,2019-03-21 12:03:23
5224,28,156605,4.5,2020-01-04 00:10:22
6515,35,122918,4.5,2018-12-02 19:47:52
5221,28,152970,4.5,2017-11-24 13:06:10
6541,35,179221,4.5,2018-12-02 20:41:15
5132,28,99114,4.5,2017-01-29 00:25:19
5122,28,96610,4.5,2013-01-02 17:50:48
5120,28,96488,4.5,2018-04-01 20:12:59
6538,35,176419,4.5,2018-12-02 20:05:25
5111,28,95135,4.5,2020-01-04 01:23:19
5109,28,94959,4.5,2012-08-11 21:52:12
5107,28,93840,4.5,2012-12-21 22:27:25
6529,35,159061,4.5,2018-12-02 19:49:50
5102,28,91529,4.5,2013-01-02 17:50:27
5092,28,89492,4.5,2012-02-03 21:51:21
5082,28,87306,4.5,2012-02-03 21:51:29
5066,28,82459,4.5,2012-08-11 22:09:57
5063,28,81932,4.5,2017-01-29 00:25:00
6554,36,296,4.5,2015-01-09 19:37:35
5147,28,106766,4.5,2017-01-29 00:25:07
6517,35,126919,4.5,2015-07-25 11:23:42
2075,20,2571,4.5,2019-03-21 13:56:43
5202,28,133771,4.5,2018-05-05 18:58:31
5217,28,143355,4.5,2017-11-24 13:03:33
5212,28,140928,4.5,2017-12-22 14:05:22
5210,28,140174,4.5,2017-11-24 14:28:02
5209,28,139644,4.5,2018-02-25 18:13:38
3162,28,1836,4.5,2004-08-05 11:36:02
5204,28,134853,4.5,2017-01-29 00:22:41
5197,28,122926,4.5,2017-11-24 13:03:26
5155,28,109487,4.5,2017-01-29 00:20:21
5180,28,115828,4.5,2017-01-29 00:29:39
5179,28,115713,4.5,2017-01-29 00:20:24
5175,28,114935,4.5,2022-02-11 17:46:46
5173,28,114554,4.5,2023-04-14 15:19:51
5172,28,112940,4.5,2018-02-25 18:15:00
5156,28,109633,4.5,2022-07-04 16:45:34
6413,35,77201,4.5,2015-07-25 14:18:40
5324,28,206857,4.5,2020-01-03 23:08:58
6211,35,3408,4.5,2015-07-19 15:41:09
5325,28,207313,4.5,2020-03-13 20:53:34
6273,35,5508,4.5,2015-07-25 12:05:18
2275,23,113348,4.5,2021-09-20 12:11:04
6278,35,5679,4.5,2015-07-19 15:54:46
2269,23,106100,4.5,2019-10-04 08:54:58
2268,23,101864,4.5,2019-10-04 08:53:59
2267,23,98961,4.5,2020-06-25 17:04:24
6280,35,5878,4.5,2015-07-25 12:25:03
2264,23,88744,4.5,2020-06-22 08:41:36
2262,23,84392,4.5,2020-07-29 13:54:03
2968,28,1209,4.5,2021-10-26 14:27:44
2257,23,72998,4.5,2019-10-04 08:53:55
2256,23,69122,4.5,2020-06-22 08:41:06
6284,35,5992,4.5,2015-07-19 15:59:31
2252,23,2959,4.5,2020-06-28 09:43:31
6287,35,6184,4.5,2015-07-19 16:37:10
6271,35,5477,4.5,2015-07-25 11:40:30
2291,23,160980,4.5,2020-08-01 17:25:42
2292,23,163645,4.5,2020-07-19 12:04:23
6240,35,4146,4.5,2015-07-19 16:38:09
6212,35,3476,4.5,2015-07-19 16:38:41
6215,35,3556,4.5,2015-07-19 16:52:55
6217,35,3621,4.5,2018-12-02 20:13:18
6220,35,3683,4.5,2015-07-19 16:54:34
6227,35,3855,4.5,2015-07-25 15:13:15
6232,35,3949,4.5,2015-07-19 15:42:29
6244,35,4262,4.5,2018-12-02 19:55:22
2294,23,167544,4.5,2021-06-25 13:34:03
6251,35,4664,4.5,2015-07-25 12:12:28
6256,35,4872,4.5,2015-07-25 12:28:36
2303,23,219444,4.5,2021-02-24 13:16:26
2302,23,213914,4.5,2020-07-19 10:58:30
6264,35,5146,4.5,2015-07-25 11:39:37
6267,35,5269,4.5,2015-07-25 11:55:28
6291,35,6377,4.5,2015-07-19 15:35:21
6297,35,6774,4.5,2015-07-19 16:31:39
6298,35,6790,4.5,2015-07-25 12:06:37
6394,35,68237,4.5,2015-07-19 16:52:31
2192,22,1394,4.5,2020-03-07 19:01:56
2189,22,1197,4.5,2020-02-11 23:21:54
2186,22,1136,4.5,2020-02-22 00:19:57
6373,35,54962,4.5,2015-07-25 14:54:05
6378,35,55908,4.5,2015-07-19 16:56:42
6388,35,65642,4.5,2018-12-02 19:48:57
5755,33,2459,4.5,2008-11-10 23:23:13
6363,35,50872,4.5,2015-07-19 15:54:41
6401,35,72226,4.5,2015-07-25 11:43:27
6402,35,72405,4.5,2015-07-25 12:13:18
6406,35,74228,4.5,2018-12-02 20:11:51
5355,28,260617,4.5,2022-10-26 23:45:39
6409,35,74754,4.5,2018-12-02 20:01:00
5339,28,217465,4.5,2022-08-07 21:00:39
2193,22,1584,4.5,2020-03-07 18:58:36
2199,22,4979,4.5,2022-04-18 22:02:16
6302,35,6942,4.5,2015-07-25 15:03:40
2219,22,93840,4.5,2022-11-19 23:03:00
6305,35,6975,4.5,2015-07-25 11:55:24
2231,22,202439,4.5,2022-04-18 22:02:54
6316,35,7361,4.5,2015-07-19 15:36:57
6320,35,7460,4.5,2015-07-25 12:35:32
6321,35,7505,4.5,2015-07-21 11:47:57
6325,35,8464,4.5,2015-07-19 15:55:34
6334,35,26326,4.5,2018-12-02 19:37:26
2200,22,4993,4.5,2020-11-18 23:32:24
6336,35,27366,4.5,2018-12-02 19:41:26
6347,35,34437,4.5,2015-07-25 12:34:40
6349,35,44191,4.5,2015-07-19 15:42:26
2205,22,6539,4.5,2020-09-01 19:55:35
6359,35,48774,4.5,2015-07-19 15:55:00
2202,22,5952,4.5,2020-11-18 23:32:42
5989,34,2918,4.5,2009-08-09 05:50:40
5000,28,68237,4.5,2009-11-14 23:11:59
1696,16,129354,4.5,2018-01-27 00:41:47
1362,15,357,4.5,2010-11-15 19:52:37
7569,46,91529,4.5,2015-10-04 06:49:37
9105,63,7445,4.5,2006-07-01 06:37:58
9661,65,2762,4.5,2005-06-20 16:45:13
7561,46,88125,4.5,2015-10-04 06:50:08
7560,46,87306,4.5,2015-10-04 07:05:09
1372,15,1079,4.5,2010-11-15 14:58:41
1375,15,1307,4.5,2010-11-15 19:56:40
7546,46,79132,4.5,2015-10-04 06:42:12
1380,15,1721,4.5,2010-11-15 19:47:12
7542,46,74789,4.5,2015-10-04 07:01:16
7541,46,74458,4.5,2015-10-04 06:50:12
1384,15,1968,4.5,2010-11-15 19:57:08
9100,63,6378,4.5,2006-06-30 15:38:18
9667,65,2852,4.5,2005-06-27 12:22:42
9097,63,6016,4.5,2006-07-29 17:36:39
9677,65,3006,4.5,2005-06-27 12:19:58
1398,15,3897,4.5,2010-11-15 19:56:13
7523,46,59315,4.5,2015-10-04 06:50:15
1404,15,4973,4.5,2010-11-15 19:12:53
1405,15,4995,4.5,2010-11-15 19:54:13
9091,63,5418,4.5,2006-07-01 06:50:34
7573,46,97752,4.5,2015-10-12 07:52:07
9108,63,8665,4.5,2006-07-01 06:50:41
9710,65,3505,4.5,2005-06-27 12:19:34
7581,46,102903,4.5,2015-10-06 15:29:31
9182,64,3114,4.5,2016-08-25 13:16:27
9543,65,1299,4.5,2005-06-27 12:13:58
214,3,318,4.5,2004-05-13 18:42:39
9171,64,2571,4.5,2016-08-25 13:13:49
9588,65,1721,4.5,2005-06-20 16:46:02
9162,64,2028,4.5,2016-08-25 13:15:25
9598,65,1960,4.5,2005-06-27 12:32:01
9138,64,1214,4.5,2016-08-25 13:22:12
9135,64,1200,4.5,2016-08-25 13:22:13
9131,64,858,4.5,2016-08-25 13:15:18
9602,65,1997,4.5,2005-06-27 12:26:14
9115,63,41997,4.5,2006-07-01 06:41:25
7605,46,116797,4.5,2015-10-04 06:38:12
7604,46,115713,4.5,2015-10-04 06:38:14
7601,46,112623,4.5,2015-10-06 15:29:29
9610,65,2028,4.5,2005-06-20 16:42:29
7587,46,104863,4.5,2015-10-06 15:42:44
7584,46,104374,4.5,2015-10-06 15:41:13
9631,65,2336,4.5,2005-06-27 12:22:56
1330,14,2246,4.5,2012-05-12 16:51:03
1356,15,17,4.5,2010-11-15 19:57:51
1410,15,5970,4.5,2010-11-15 14:38:47
1412,15,6711,4.5,2010-11-15 19:51:45
8330,58,224280,4.5,2023-01-01 02:20:37
7461,46,356,4.5,2015-10-04 06:36:34
9070,63,2605,4.5,2006-07-01 06:47:12
9068,63,2490,4.5,2006-06-30 15:35:09
9063,63,2353,4.5,2006-06-30 15:40:39
9061,63,2324,4.5,2006-07-01 06:42:50
9060,63,2278,4.5,2006-07-01 06:47:39
1454,16,2353,4.5,2018-01-27 00:33:29
9056,63,2028,4.5,2006-07-01 06:31:11
9055,63,2011,4.5,2006-07-01 06:56:48
9826,65,8638,4.5,2005-06-27 12:32:43
9053,63,1917,4.5,2006-06-30 15:44:51
9051,63,1833,4.5,2006-07-01 07:02:25
7441,45,1221,4.5,2020-01-30 17:13:38
9045,63,1608,4.5,2006-07-02 14:57:19
7440,45,1214,4.5,2020-01-30 17:17:44
7439,45,1201,4.5,2020-01-30 17:22:14
9038,63,1090,4.5,2006-07-01 06:30:48
9036,63,832,4.5,2006-06-30 15:31:45
7432,45,47,4.5,2020-01-30 17:15:04
9875,65,48394,4.5,2007-06-25 22:17:55
772,10,3052,4.5,2007-01-20 00:51:37
7429,44,134130,4.5,2016-09-02 23:46:57
403,6,2115,4.5,2004-11-10 03:01:45
7467,46,3535,4.5,2015-10-04 06:54:10
9724,65,4007,4.5,2005-06-27 12:21:06
9072,63,2707,4.5,2006-06-30 15:37:08
9090,63,5108,4.5,2006-07-01 07:04:11
9089,63,5010,4.5,2006-07-01 07:15:00
1416,15,46578,4.5,2010-11-15 19:36:15
1417,15,47610,4.5,2010-11-15 19:33:22
9086,63,4963,4.5,2006-07-01 06:56:21
1420,15,56367,4.5,2010-11-15 19:51:09
7501,46,8914,4.5,2015-10-04 06:45:50
9081,63,3879,4.5,2006-07-02 15:14:24
7500,46,8874,4.5,2015-10-04 06:51:27
9079,63,3555,4.5,2006-07-01 06:33:31
9078,63,3513,4.5,2006-07-02 14:54:30
9737,65,4262,4.5,2005-06-27 12:11:56
9077,63,3510,4.5,2006-07-01 06:37:34
9075,63,3005,4.5,2006-06-30 15:37:58
1426,15,65261,4.5,2010-11-15 14:57:32
7495,46,7347,4.5,2015-10-04 07:03:16
9787,65,5995,4.5,2005-06-27 12:12:47
9073,63,2803,4.5,2006-07-01 07:04:33
1437,15,80969,4.5,2010-11-15 14:52:19
9788,65,6016,4.5,2005-06-27 12:27:18
9789,65,6235,4.5,2007-03-05 20:49:51
9539,65,1280,4.5,2007-03-05 20:48:54
9183,64,3147,4.5,2016-08-25 13:15:39
9910,65,55820,4.5,2008-02-26 00:11:52
9418,65,318,4.5,2005-06-20 16:38:46
7897,50,8228,4.5,2009-12-29 07:02:45
7893,50,6787,4.5,2009-12-29 07:00:21
8148,55,1092,4.5,2010-10-22 03:52:39
7891,50,5120,4.5,2009-12-29 07:11:50
960,10,44665,4.5,2007-01-20 21:37:37
7882,50,4011,4.5,2009-12-29 07:13:48
9457,65,527,4.5,2005-06-20 16:39:57
7869,50,2329,4.5,2009-12-29 07:03:54
7866,50,2085,4.5,2009-12-29 06:54:22
8158,55,3938,4.5,2010-10-22 04:00:43
7863,50,1950,4.5,2009-12-29 07:05:29
7859,50,1303,4.5,2009-12-29 07:11:15
7856,50,1276,4.5,2009-12-29 07:14:25
7853,50,1262,4.5,2009-12-29 07:02:28
7852,50,1258,4.5,2009-12-29 07:09:23
7851,50,1250,4.5,2009-12-29 07:04:05
7849,50,1245,4.5,2009-12-29 06:52:38
7846,50,1219,4.5,2009-12-29 07:06:13
9473,65,608,4.5,2005-06-20 16:40:05
8175,56,345,4.5,2004-04-16 23:49:11
9487,65,912,4.5,2005-06-20 16:48:10
7901,50,31410,4.5,2009-12-29 07:01:42
9412,65,296,4.5,2005-06-20 16:38:09
7835,50,1193,4.5,2009-12-29 07:00:51
7905,50,48394,4.5,2009-12-29 07:05:57
8011,52,2019,4.5,2005-03-10 23:47:04
1041,10,56757,4.5,2008-04-03 16:58:41
8001,52,1213,4.5,2005-03-10 23:45:09
9337,64,112852,4.5,2016-08-25 13:22:19
9342,64,115713,4.5,2016-08-25 13:16:41
8063,53,5418,4.5,2017-02-15 17:07:45
9358,64,134853,4.5,2016-08-25 13:16:16
8071,53,54001,4.5,2017-02-15 17:08:00
7972,51,7153,4.5,2006-06-26 16:10:59
9303,64,92259,4.5,2016-08-25 13:26:39
7961,51,2762,4.5,2006-06-26 16:13:35
7948,51,1479,4.5,2006-06-26 16:16:57
7932,51,356,4.5,2006-06-26 16:13:55
257,3,1198,4.5,2004-05-13 18:44:23
7918,50,57669,4.5,2009-12-29 07:10:52
7916,50,56782,4.5,2009-12-29 07:08:07
7914,50,55814,4.5,2009-12-29 07:12:57
7913,50,55118,4.5,2009-12-29 07:10:10
7912,50,54997,4.5,2009-12-29 06:56:30
7907,50,48780,4.5,2009-12-29 07:11:24
7906,50,48516,4.5,2009-12-29 07:02:22
7837,50,1198,4.5,2009-12-29 07:07:44
8187,56,1041,4.5,2004-04-17 00:07:06
323,3,5064,4.5,2004-05-13 18:58:32
9206,64,6016,4.5,2016-08-25 13:15:24
8305,58,1517,4.5,2023-01-01 02:27:11
8306,58,2273,4.5,2023-01-01 02:23:38
889,10,7438,4.5,2007-01-20 00:46:22
9530,65,1249,4.5,2005-06-27 12:26:54
8308,58,3535,4.5,2023-01-01 02:22:55
9531,65,1252,4.5,2007-03-05 20:39:39
8309,58,4306,4.5,2023-01-01 02:27:58
884,10,7153,4.5,2007-01-20 00:49:56
8312,58,5481,4.5,2023-01-01 02:27:22
8316,58,49272,4.5,2023-01-01 02:18:53
879,10,6874,4.5,2007-01-20 00:46:20
1243,12,724,4.5,2012-01-22 20:37:49
8320,58,60069,4.5,2023-01-01 02:27:43
874,10,6539,4.5,2007-05-30 14:33:33
8321,58,61132,4.5,2023-01-01 02:39:42
9195,64,4878,4.5,2016-08-25 13:16:04
1253,12,1888,4.5,2012-01-22 20:54:27
8326,58,99114,4.5,2023-01-01 02:25:39
1259,12,5620,4.5,2012-01-22 20:54:12
8327,58,109487,4.5,2023-01-01 02:27:49
8328,58,115617,4.5,2023-01-01 02:27:37
8299,58,1136,4.5,2023-01-06 20:37:25
9520,65,1221,4.5,2005-06-20 16:48:35
7830,50,924,4.5,2009-12-29 06:55:29
